Base Weather Station Churchtown	Temperature (*F)	Soil Moist-VWC (%VWC)	PAR Light (uM/m^2s)	Bar.Pressure (In-Hg)	RH (%)	Temperature (*F)	Rainfall (In)	Wind Dir (Deg)	Wind Gust (mph)	Wind Speed (mph)	Dew Point (*F)
2022-05-16 15:50	67.8	11.7	348.0	29.41	77.7	75.0	0.00	176	14	7	67.6
2022-05-16 16:00	68.0	11.7	221.0	29.40	77.6	74.7	0.00	187	15	10	67.2
2022-05-16 16:10	68.0	11.7	116.0	29.40	75.3	74.7	0.00	189	15	11	66.3
2022-05-16 16:20	67.8	11.7	33.0	29.40	75.9	74.1	0.00	199	12	7	66.0
2022-05-16 16:30	67.8	11.8	13.0	29.39	81.1	71.8	0.07	238	25	11	65.7
2022-05-16 16:40	67.8	33.7	0.0	29.31	98.5	61.7	0.69	255	30	17	61.3
2022-05-16 16:50	67.6	41.6	11.0	29.22	99.7	61.7	0.10	240	16	10	61.6
2022-05-16 17:00	67.3	40.5	0.0	29.22	99.8	61.5	0.10	192	14	10	61.5
2022-05-16 17:10	66.7	41.0	11.0	29.20	99.8	61.0	0.03	179	11	7	60.9
2022-05-16 17:20	66.6	40.0	21.0	29.19	99.8	61.0	0.01	180	9	5	60.9
2022-05-16 17:30	66.4	39.8	48.0	29.20	99.8	61.3	0.01	193	7	5	61.3
2022-05-16 17:40	66.4	39.7	105.0	29.21	99.5	61.7	0.00	162	9	5	61.6
2022-05-16 17:50	66.0	39.3	452.0	29.22	97.8	62.8	0.00	156	7	5	62.1
2022-05-16 18:00	66.0	39.1	608.0	29.22	95.4	64.0	0.00	151	7	5	62.7
2022-05-16 18:10	66.0	39.2	704.0	29.16	92.4	65.8	0.00	170	9	6	63.6
2022-05-16 18:20	66.0	39.2	453.0	29.17	91.6	65.8	0.00	169	11	6	63.3
2022-05-16 18:30	66.0	39.1	189.0	29.19	92.8	65.1	0.00	169	9	5	63.0
2022-05-16 18:40	66.0	39.2	105.0	29.21	93.6	64.8	0.00	169	7	4	62.9
2022-05-16 18:50	66.0	39.2	93.0	29.22	94.2	64.6	0.00	170	6	2	62.9
2022-05-16 19:00	66.0	39.2	73.0	29.22	94.8	64.6	0.00	156	1	0	63.1
2022-05-16 19:10	65.8	39.2	81.0	29.22	95.6	64.2	0.00	156	1	0	62.9
2022-05-16 19:20	65.8	39.1	88.0	29.22	95.2	64.4	0.00	163	2	0	63.0
2022-05-16 19:30	65.8	39.1	49.0	29.22	95.6	64.2	0.00	197	5	2	62.9
2022-05-16 19:40	65.8	39.2	31.0	29.22	96.6	63.9	0.00	203	5	2	62.9
2022-05-16 19:50	65.8	39.2	25.0	29.23	96.9	63.7	0.00	208	5	2	62.8
2022-05-16 20:00	65.8	39.1	0.0	29.23	97.6	63.3	0.00	254	5	2	62.6
2022-05-16 20:10	65.7	38.6	0.0	29.25	98.4	63.3	0.00	251	7	2	62.9
2022-05-16 20:20	65.7	38.6	0.0	29.26	96.7	63.9	0.00	234	12	5	62.9
2022-05-16 20:30	65.7	38.5	0.0	29.27	94.1	64.0	0.00	242	11	5	62.3
2022-05-16 20:40	65.7	38.6	0.0	29.27	91.8	63.7	0.02	282	6	2	61.2
2022-05-16 20:50	65.7	38.6	0.0	29.28	93.6	62.8	0.01	303	1	0	60.9
2022-05-16 21:00	65.7	38.5	0.0	29.29	94.5	62.4	0.00	303	2	0	60.8
2022-05-16 21:10	65.5	38.6	0.0	29.29	90.5	62.8	0.00	321	2	0	60.0
2022-05-16 21:20	65.5	38.6	0.0	29.29	95.4	61.2	0.00	194	4	0	59.8
2022-05-16 21:30	65.5	38.5	0.0	29.30	92.0	61.2	0.00	43	6	2	58.8
2022-05-16 21:40	65.5	38.5	0.0	29.31	92.1	60.3	0.00	336	4	1	58.0
2022-05-16 21:50	65.3	38.5	0.0	29.31	92.4	60.1	0.00	158	5	2	57.9
2022-05-16 22:00	65.3	38.6	0.0	29.31	93.1	59.7	0.00	211	4	2	57.7
2022-05-16 22:10	65.1	38.5	0.0	29.31	95.4	59.4	0.00	5	2	0	58.0
2022-05-16 22:20	65.1	38.5	0.0	29.31	95.7	59.2	0.00	5	0	0	58.0
2022-05-16 22:30	65.1	38.3	0.0	29.31	97.1	58.8	0.00	5	2	0	58.0
2022-05-16 22:40	64.9	38.2	0.0	29.32	98.8	58.6	0.00	12	2	0	58.3
2022-05-16 22:50	64.9	38.1	0.0	29.32	98.7	58.8	0.00	26	0	0	58.5
2022-05-16 23:00	64.9	38.1	0.0	29.33	97.5	59.4	0.00	225	2	0	58.7
2022-05-16 23:10	64.8	38.0	0.0	29.33	95.6	59.7	0.00	225	2	0	58.5
2022-05-16 23:20	64.8	38.1	0.0	29.34	95.5	59.2	0.00	114	0	0	57.9
2022-05-16 23:30	64.8	38.0	0.0	29.34	97.5	58.6	0.00	7	2	0	57.9
2022-05-16 23:40	64.8	38.0	0.0	29.34	90.1	59.5	0.00	310	7	2	56.6
2022-05-16 23:50	64.6	38.0	0.0	29.35	89.2	59.2	0.00	316	4	2	56.0
2022-05-17 00:00	64.6	37.8	0.0	29.35	89.8	58.8	0.00	319	7	2	55.8
2022-05-17 00:10	64.6	37.6	0.0	29.36	84.8	58.8	0.00	333	7	2	54.3
2022-05-17 00:20	64.6	37.4	0.0	29.36	79.5	58.8	0.00	313	11	5	52.5
2022-05-17 00:30	64.4	37.4	0.0	29.37	81.3	57.6	0.00	313	9	2	51.9
2022-05-17 00:40	64.2	37.1	0.0	29.37	86.7	56.8	0.00	290	7	2	52.9
2022-05-17 00:50	64.2	37.0	0.0	29.38	87.3	56.7	0.00	275	7	2	52.9
2022-05-17 01:00	64.0	37.0	0.0	29.38	86.3	56.5	0.00	347	6	2	52.4
2022-05-17 01:10	64.0	36.8	0.0	29.39	85.9	55.9	0.00	327	4	2	51.8
2022-05-17 01:20	63.9	36.8	0.0	29.39	83.7	55.8	0.00	337	6	2	50.9
2022-05-17 01:30	63.9	37.0	0.0	29.39	83.0	55.2	0.00	334	2	1	50.1
2022-05-17 01:40	63.7	37.0	0.0	29.39	82.0	55.0	0.00	317	2	1	49.6
2022-05-17 01:50	63.7	36.6	0.0	29.39	83.1	54.3	0.00	316	2	0	49.3
2022-05-17 02:00	63.5	36.6	0.0	29.39	88.1	53.8	0.00	316	0	0	50.3
2022-05-17 02:10	63.5	36.3	0.0	29.39	87.7	53.4	0.00	316	0	0	49.9
2022-05-17 02:20	63.3	36.4	0.0	29.39	83.3	53.8	0.00	276	4	1	48.8
2022-05-17 02:30	63.1	36.4	0.0	29.39	82.3	53.8	0.00	317	9	2	48.5
2022-05-17 02:40	63.1	36.3	0.0	29.39	84.7	52.7	0.00	317	2	0	48.2
2022-05-17 02:50	63.0	36.4	0.0	29.40	92.7	51.4	0.00	336	2	0	49.4
2022-05-17 03:00	63.0	36.4	0.0	29.40	96.0	50.5	0.00	136	2	1	49.4
2022-05-17 03:10	62.8	36.4	0.0	29.41	93.9	51.1	0.00	128	2	0	49.4
2022-05-17 03:20	62.8	36.4	0.0	29.41	94.0	50.5	0.00	134	2	0	48.9
2022-05-17 03:30	62.8	36.3	0.0	29.41	97.1	49.6	0.00	131	0	0	48.9
2022-05-17 03:40	62.6	36.1	0.0	29.41	98.1	48.9	0.00	131	0	0	48.4
2022-05-17 03:50	62.4	36.0	0.0	29.42	98.7	49.5	0.00	190	2	0	49.1
2022-05-17 04:00	62.4	35.8	0.0	29.42	99.0	49.5	0.00	152	2	0	49.2
2022-05-17 04:10	62.4	35.8	0.0	29.41	99.1	48.6	0.00	152	1	0	48.3
2022-05-17 04:20	62.2	35.8	0.0	29.42	99.6	47.5	0.00	125	1	0	47.4
2022-05-17 04:30	62.2	35.8	0.0	29.42	99.7	46.9	0.00	118	0	0	46.9
2022-05-17 04:40	62.1	35.8	0.0	29.42	99.8	47.1	0.00	118	0	0	47.1
2022-05-17 04:50	62.1	35.8	0.0	29.43	99.8	46.9	0.00	118	0	0	46.9
2022-05-17 05:00	61.9	35.8	0.0	29.43	99.8	46.9	0.00	118	0	0	46.9
2022-05-17 05:10	61.9	35.8	0.0	29.43	99.8	46.8	0.00	115	0	0	46.7
2022-05-17 05:20	61.7	35.8	0.0	29.43	99.8	46.2	0.00	115	0	0	46.2
2022-05-17 05:30	61.5	35.8	0.0	29.44	99.8	46.0	0.00	114	0	0	46.0
2022-05-17 05:40	61.5	35.8	10.0	29.44	99.8	46.6	0.00	117	0	0	46.5
2022-05-17 05:50	61.3	35.8	25.0	29.44	99.8	47.5	0.00	223	6	0	47.4
2022-05-17 06:00	61.3	35.8	40.0	29.44	98.9	49.3	0.00	231	5	2	49.0
2022-05-17 06:10	61.2	35.8	51.0	29.44	94.8	49.8	0.00	224	2	0	48.4
2022-05-17 06:20	61.2	35.8	87.0	29.45	94.9	50.2	0.00	197	5	1	48.8
2022-05-17 06:30	61.2	35.8	164.0	29.46	91.6	51.4	0.00	194	6	2	49.1
2022-05-17 06:40	61.2	35.7	276.0	29.47	90.4	52.3	0.00	200	4	1	49.6
2022-05-17 06:50	61.0	35.6	334.0	29.47	86.1	54.0	0.00	190	6	2	49.9
2022-05-17 07:00	61.0	35.6	394.0	29.46	80.9	55.0	0.00	172	7	2	49.3
2022-05-17 07:10	61.0	35.6	486.0	29.46	77.3	56.3	0.00	111	4	1	49.3
2022-05-17 07:20	61.0	35.4	531.0	29.45	80.0	56.1	0.00	163	7	2	50.0
2022-05-17 07:30	61.0	35.3	573.0	29.46	80.6	55.9	0.00	193	6	2	50.1
2022-05-17 07:40	61.0	35.2	648.0	29.46	81.7	55.9	0.00	177	6	2	50.4
2022-05-17 07:50	61.0	35.2	715.0	29.46	81.8	56.5	0.00	162	5	2	51.0
2022-05-17 08:00	61.0	35.2	790.0	29.45	81.9	57.4	0.00	166	6	2	51.9
2022-05-17 08:10	61.0	35.2	860.0	29.45	80.0	58.1	0.00	192	6	2	52.0
2022-05-17 08:20	61.0	35.3	949.0	29.44	79.6	58.6	0.00	200	9	5	52.3
2022-05-17 08:30	61.0	35.3	1025.0	29.43	79.0	58.8	0.00	214	11	6	52.3
2022-05-17 08:40	61.0	35.3	1137.0	29.43	79.3	59.5	0.00	204	11	7	53.1
2022-05-17 08:50	61.2	35.3	561.0	29.43	79.8	58.6	0.00	196	11	6	52.4
2022-05-17 09:00	61.2	35.3	421.0	29.43	80.0	58.6	0.00	206	12	6	52.5
2022-05-17 09:10	61.2	35.2	842.0	29.43	78.1	59.7	0.00	210	15	10	52.9
2022-05-17 09:20	61.2	35.3	1375.0	29.43	79.4	60.6	0.00	211	15	9	54.2
2022-05-17 09:30	61.2	35.2	1457.0	29.43	79.0	61.5	0.00	210	14	9	54.9
2022-05-17 09:40	61.2	34.9	1531.0	29.43	78.2	61.9	0.00	208	14	9	55.0
2022-05-17 09:50	61.2	34.9	1587.0	29.43	77.1	62.4	0.00	217	15	11	55.1
2022-05-17 10:00	61.3	34.7	1676.0	29.43	75.8	63.3	0.00	216	12	9	55.5
2022-05-17 10:10	61.3	34.6	1708.0	29.43	75.6	63.9	0.00	211	14	9	56.0
2022-05-17 10:20	61.5	34.6	1838.0	29.43	74.9	63.9	0.00	213	14	10	55.7
2022-05-17 10:30	61.5	34.6	1358.0	29.43	76.3	64.6	0.00	197	12	7	57.0
2022-05-17 10:40	61.7	34.6	365.0	29.43	76.2	63.1	0.00	206	12	7	55.5
2022-05-17 10:50	61.9	34.7	549.0	29.43	75.5	63.7	0.00	200	10	6	55.8
2022-05-17 11:00	61.9	34.7	577.0	29.43	74.7	64.0	0.00	200	7	4	55.8
2022-05-17 11:10	62.1	34.7	401.0	29.43	74.0	64.0	0.00	206	7	4	55.6
2022-05-17 11:20	62.1	34.7	326.0	29.43	72.0	64.2	0.00	230	5	1	55.0
2022-05-17 11:30	62.1	34.7	238.0	29.43	76.4	63.9	0.00	297	2	1	56.3
2022-05-17 11:40	62.1	34.5	419.0	29.43	81.6	62.8	0.00	259	7	2	57.1
2022-05-17 11:50	62.2	34.6	478.0	29.43	82.2	62.4	0.00	189	6	4	56.9
2022-05-17 12:00	62.2	34.6	545.0	29.43	79.4	63.3	0.00	324	7	2	56.8
2022-05-17 12:10	62.2	34.5	1036.0	29.43	78.8	64.9	0.00	227	4	1	58.2
2022-05-17 12:20	62.2	34.5	541.0	29.43	75.7	65.3	0.00	173	2	1	57.4
2022-05-17 12:30	62.2	34.4	825.0	29.43	75.1	65.1	0.00	347	4	2	57.0
2022-05-17 12:40	62.2	34.5	711.0	29.43	72.4	65.8	0.00	162	6	2	56.7
2022-05-17 12:50	62.4	34.4	304.0	29.43	77.9	63.9	0.00	124	7	2	56.8
2022-05-17 13:00	62.4	34.3	337.0	29.43	78.1	61.5	0.01	231	12	7	54.6
2022-05-17 13:10	62.4	34.5	920.0	29.42	75.6	61.9	0.00	295	9	2	54.1
2022-05-17 13:20	62.4	34.5	1192.0	29.42	71.8	64.6	0.00	310	7	2	55.3
2022-05-17 13:30	62.4	34.6	724.0	29.42	69.6	64.0	0.00	288	17	7	53.9
2022-05-17 13:40	62.4	34.5	1173.0	29.42	61.5	65.3	0.00	276	14	9	51.7
2022-05-17 13:50	62.6	34.3	1217.0	29.41	61.7	67.3	0.00	262	10	6	53.7
2022-05-17 14:00	62.6	34.3	633.0	29.42	61.9	66.2	0.00	310	11	6	52.7
2022-05-17 14:10	62.8	34.1	552.0	29.43	64.2	64.2	0.00	323	11	5	51.9
2022-05-17 14:20	62.8	34.3	2098.0	29.43	60.4	68.0	0.00	272	7	2	53.8
2022-05-17 14:30	62.8	34.3	1304.0	29.42	59.2	68.4	0.00	306	9	4	53.6
2022-05-17 14:40	62.8	34.1	2147.0	29.43	55.3	69.6	0.00	327	12	6	52.9
2022-05-17 14:50	62.8	34.3	2161.0	29.44	49.7	70.5	0.00	309	15	9	50.8
2022-05-17 15:00	63.0	34.1	1797.0	29.57	48.2	70.2	0.00	300	15	9	49.7
2022-05-17 15:10	63.1	33.7	1950.0	29.62	48.6	70.3	0.00	327	16	9	50.0
2022-05-17 15:20	63.1	33.7	1762.0	29.62	48.2	70.3	0.00	319	12	7	49.8
2022-05-17 15:30	63.3	33.6	1924.0	29.62	45.7	70.2	0.00	314	15	9	48.2
2022-05-17 15:40	63.3	33.6	1843.0	29.63	45.9	70.3	0.00	319	14	9	48.5
2022-05-17 15:50	63.5	33.7	1760.0	29.64	46.3	70.7	0.00	303	17	9	49.1
2022-05-17 16:00	63.7	33.5	1703.0	29.63	44.6	69.4	0.00	316	15	10	46.9
2022-05-17 16:10	63.7	33.1	1659.0	29.63	44.6	70.2	0.00	313	12	9	47.6
2022-05-17 16:20	63.9	33.0	835.0	29.64	45.9	68.4	0.00	313	12	7	46.7
2022-05-17 16:30	63.9	33.1	694.0	29.63	49.3	66.0	0.00	320	11	6	46.5
2022-05-17 16:40	63.9	33.0	808.0	29.64	46.8	67.3	0.00	299	12	7	46.2
2022-05-17 16:50	63.9	33.0	569.0	29.64	47.4	66.6	0.00	299	15	9	45.9
2022-05-17 17:00	63.9	33.1	441.0	29.64	49.5	65.3	0.00	292	14	9	45.9
2022-05-17 17:10	63.7	33.1	1019.0	29.67	47.2	67.3	0.00	289	21	12	46.5
2022-05-17 17:20	63.7	33.0	502.0	29.65	48.5	64.9	0.00	283	20	11	45.0
2022-05-17 17:30	63.7	33.1	520.0	29.65	49.0	64.9	0.00	285	16	12	45.3
2022-05-17 17:40	63.5	32.9	319.0	29.65	48.1	64.2	0.00	303	16	10	44.2
2022-05-17 17:50	63.5	32.8	771.0	29.67	47.8	65.8	0.00	313	12	7	45.5
2022-05-17 18:00	63.3	32.7	428.0	29.67	49.1	65.1	0.00	297	15	7	45.5
2022-05-17 18:10	63.3	32.6	368.0	29.66	51.2	63.3	0.00	306	11	6	45.0
2022-05-17 18:20	63.1	32.7	580.0	29.68	48.9	65.3	0.00	323	16	7	45.6
2022-05-17 18:30	63.1	32.7	591.0	29.69	49.0	65.5	0.00	314	16	9	45.8
2022-05-17 18:40	63.1	32.6	468.0	29.69	49.9	64.8	0.00	295	11	6	45.6
2022-05-17 18:50	63.0	32.6	422.0	29.69	49.3	64.0	0.00	314	14	9	44.6
2022-05-17 19:00	63.0	32.7	345.0	29.69	50.3	63.7	0.00	302	15	7	44.8
2022-05-17 19:10	62.8	32.6	293.0	29.70	51.5	63.1	0.00	321	14	7	45.0
2022-05-17 19:20	62.8	32.6	249.0	29.70	51.5	63.0	0.00	314	12	7	44.8
2022-05-17 19:30	62.8	32.7	197.0	29.70	52.8	62.6	0.00	312	11	6	45.1
2022-05-17 19:40	62.6	32.6	114.0	29.70	53.5	61.7	0.00	321	10	4	44.6
2022-05-17 19:50	62.4	32.7	48.0	29.69	53.9	60.4	0.00	330	11	5	43.7
2022-05-17 20:00	62.4	32.6	21.0	29.70	55.7	59.9	0.00	326	6	2	44.0
2022-05-17 20:10	62.4	32.7	0.0	29.70	55.7	59.7	0.00	320	7	2	43.8
2022-05-17 20:20	62.4	32.6	0.0	29.70	58.6	59.0	0.00	338	7	2	44.5
2022-05-17 20:30	62.2	32.6	0.0	29.70	59.8	58.6	0.00	326	4	1	44.7
2022-05-17 20:40	62.2	32.6	0.0	29.70	60.3	58.5	0.00	333	4	2	44.7
2022-05-17 20:50	62.2	32.7	0.0	29.71	59.2	58.6	0.00	330	5	2	44.4
2022-05-17 21:00	62.1	32.7	0.0	29.72	58.8	58.8	0.00	338	6	2	44.4
2022-05-17 21:10	62.1	32.7	0.0	29.72	61.5	58.3	0.00	331	5	2	45.1
2022-05-17 21:20	62.1	32.6	0.0	29.72	61.0	58.5	0.00	279	7	2	45.1
2022-05-17 21:30	61.9	32.6	0.0	29.74	59.6	58.6	0.00	333	9	5	44.6
2022-05-17 21:40	61.9	32.6	0.0	29.74	61.7	57.9	0.00	331	6	2	44.8
2022-05-17 21:50	61.9	32.4	0.0	29.74	61.4	57.9	0.00	326	7	5	44.7
2022-05-17 22:00	61.7	32.4	0.0	29.74	62.6	57.4	0.00	321	7	4	44.7
2022-05-17 22:10	61.5	32.2	0.0	29.74	63.5	56.8	0.00	323	6	2	44.6
2022-05-17 22:20	61.5	32.2	0.0	29.73	69.3	54.9	0.00	321	4	1	45.0
2022-05-17 22:30	61.5	32.1	0.0	29.73	71.3	54.0	0.00	334	4	2	44.9
2022-05-17 22:40	61.3	32.1	0.0	29.73	74.4	52.9	0.00	341	2	1	45.0
2022-05-17 22:50	61.3	32.2	0.0	29.73	76.3	52.3	0.00	341	2	1	45.1
2022-05-17 23:00	61.2	32.1	0.0	29.74	73.0	53.2	0.00	333	4	1	44.8
2022-05-17 23:10	61.2	32.1	0.0	29.74	67.8	55.0	0.00	343	9	2	44.6
2022-05-17 23:20	61.2	32.1	0.0	29.74	68.7	54.9	0.00	254	2	0	44.8
2022-05-17 23:30	61.0	32.0	0.0	29.74	68.2	55.0	0.00	357	1	0	44.7
2022-05-17 23:40	61.0	32.0	0.0	29.74	72.8	54.0	0.00	357	2	0	45.4
2022-05-17 23:50	61.0	32.0	0.0	29.74	72.5	53.8	0.00	265	7	2	45.1
2022-05-18 00:00	60.8	32.1	0.0	29.74	72.9	53.6	0.00	320	5	1	45.1
2022-05-18 00:10	60.8	32.1	0.0	29.74	74.6	53.1	0.00	351	2	0	45.2
2022-05-18 00:20	60.6	32.0	0.0	29.74	78.7	51.8	0.00	353	1	0	45.4
2022-05-18 00:30	60.6	32.0	0.0	29.73	87.5	49.8	0.00	353	0	0	46.3
2022-05-18 00:40	60.4	32.0	0.0	29.73	86.0	50.2	0.00	353	0	0	46.2
2022-05-18 00:50	60.4	32.0	0.0	29.73	86.2	49.8	0.00	353	0	0	45.9
2022-05-18 01:00	60.4	32.1	0.0	29.72	86.4	49.8	0.00	353	0	0	45.9
2022-05-18 01:10	60.3	32.0	0.0	29.72	87.1	49.5	0.00	348	1	0	45.8
2022-05-18 01:20	60.3	32.0	0.0	29.72	81.4	50.7	0.00	292	5	2	45.2
2022-05-18 01:30	60.1	32.0	0.0	29.72	78.5	52.0	0.00	269	7	2	45.5
2022-05-18 01:40	60.1	32.0	0.0	29.73	76.6	52.7	0.00	190	4	2	45.6
2022-05-18 01:50	60.1	32.0	0.0	29.72	75.4	53.1	0.00	200	6	2	45.5
2022-05-18 02:00	59.9	32.0	0.0	29.73	73.2	53.4	0.00	314	7	2	45.1
2022-05-18 02:10	59.9	32.0	0.0	29.73	72.0	54.0	0.00	258	6	2	45.1
2022-05-18 02:20	59.7	32.1	0.0	29.73	74.4	53.4	0.00	77	4	1	45.5
2022-05-18 02:30	59.7	32.1	0.0	29.72	75.6	53.2	0.00	2	2	0	45.7
2022-05-18 02:40	59.7	32.1	0.0	29.72	74.7	53.4	0.00	139	2	1	45.6
2022-05-18 02:50	59.7	32.1	0.0	29.73	74.3	53.4	0.00	110	2	0	45.4
2022-05-18 03:00	59.5	32.1	0.0	29.74	73.5	53.8	0.00	327	7	2	45.5
2022-05-18 03:10	59.5	32.1	0.0	29.74	73.7	53.8	0.00	337	7	2	45.6
2022-05-18 03:20	59.5	32.0	0.0	29.74	72.0	54.0	0.00	254	9	5	45.1
2022-05-18 03:30	59.5	32.1	0.0	29.75	66.8	54.1	0.00	228	15	7	43.3
2022-05-18 03:40	59.5	32.1	0.0	29.76	66.5	54.0	0.00	319	11	7	43.1
2022-05-18 03:50	59.4	32.0	0.0	29.76	67.3	53.4	0.00	328	9	5	42.8
2022-05-18 04:00	59.4	32.0	0.0	29.76	67.6	52.9	0.00	326	9	6	42.4
2022-05-18 04:10	59.4	32.1	0.0	29.77	66.4	52.5	0.00	323	14	7	41.6
2022-05-18 04:20	59.2	32.1	0.0	29.77	66.9	52.0	0.00	313	11	6	41.3
2022-05-18 04:30	59.2	32.1	0.0	29.77	68.1	51.4	0.00	328	10	5	41.3
2022-05-18 04:40	59.2	32.1	0.0	29.77	71.1	50.4	0.00	326	5	2	41.3
2022-05-18 04:50	59.0	32.0	0.0	29.77	73.9	49.3	0.00	316	4	1	41.3
2022-05-18 05:00	58.8	32.1	0.0	29.77	75.9	48.6	0.00	316	2	0	41.3
2022-05-18 05:10	58.8	32.0	0.0	29.77	73.4	49.3	0.00	324	2	0	41.1
2022-05-18 05:20	58.6	32.0	0.0	29.77	74.4	48.7	0.00	331	7	1	41.0
2022-05-18 05:30	58.6	32.1	0.0	29.77	76.1	48.4	0.00	331	7	2	41.2
2022-05-18 05:40	58.6	32.1	12.0	29.77	74.7	48.9	0.00	330	7	2	41.2
2022-05-18 05:50	58.5	32.1	29.0	29.77	77.3	47.8	0.00	334	2	1	41.1
2022-05-18 06:00	58.5	32.1	48.0	29.78	76.3	48.0	0.00	326	2	1	40.9
2022-05-18 06:10	58.5	32.1	67.0	29.78	77.3	48.0	0.00	317	6	2	41.3
2022-05-18 06:20	58.3	32.0	110.0	29.79	77.0	48.4	0.00	321	4	1	41.5
2022-05-18 06:30	58.3	32.0	205.0	29.80	75.4	49.5	0.00	323	5	1	42.0
2022-05-18 06:40	58.1	32.1	261.0	29.80	73.5	50.5	0.00	334	4	2	42.4
2022-05-18 06:50	58.1	32.0	322.0	29.81	70.7	51.3	0.00	338	9	2	42.1
2022-05-18 07:00	58.1	32.0	383.0	29.81	69.6	51.6	0.00	317	7	5	42.0
2022-05-18 07:10	57.9	31.9	446.0	29.81	68.5	52.2	0.00	264	9	5	42.1
2022-05-18 07:20	57.9	31.9	515.0	29.81	65.7	52.5	0.00	331	15	7	41.4
2022-05-18 07:30	57.9	31.7	584.0	29.81	65.0	52.9	0.00	300	12	7	41.4
2022-05-18 07:40	57.9	31.7	657.0	29.82	64.7	53.4	0.00	309	10	6	41.8
2022-05-18 07:50	57.9	31.5	729.0	29.82	62.8	53.4	0.00	336	12	7	41.0
2022-05-18 08:00	57.9	31.7	802.0	29.83	62.3	54.0	0.00	285	11	6	41.4
2022-05-18 08:10	57.9	31.5	876.0	29.83	60.4	54.3	0.00	300	14	6	40.9
2022-05-18 08:20	57.9	31.5	951.0	29.84	59.1	54.5	0.00	330	12	7	40.5
2022-05-18 08:30	57.9	31.5	1027.0	29.84	57.7	54.9	0.00	328	17	9	40.2
2022-05-18 08:40	57.9	31.8	1101.0	29.85	56.3	55.2	0.00	299	16	9	39.9
2022-05-18 08:50	57.9	31.7	1177.0	29.85	55.5	55.8	0.00	327	12	7	40.1
2022-05-18 09:00	57.9	31.7	1209.0	29.85	55.5	56.7	0.00	321	10	6	40.9
2022-05-18 09:10	57.9	31.5	1284.0	29.86	52.7	56.8	0.00	328	15	9	39.7
2022-05-18 09:20	57.9	31.3	1379.0	29.85	51.1	57.2	0.00	307	15	10	39.3
2022-05-18 09:30	57.9	31.2	1432.0	29.86	49.9	57.7	0.00	279	17	11	39.2
2022-05-18 09:40	57.9	31.0	1517.0	29.87	48.5	58.6	0.00	341	17	7	39.3
2022-05-18 09:50	57.9	31.1	1596.0	29.88	47.2	59.4	0.00	321	14	9	39.2
2022-05-18 10:00	58.1	31.0	1670.0	29.87	44.8	59.2	0.00	292	15	10	37.7
2022-05-18 10:10	58.1	31.1	1686.0	29.87	46.5	60.3	0.00	266	15	7	39.7
2022-05-18 10:20	58.3	31.0	1718.0	29.88	45.1	60.4	0.00	310	17	7	39.0
2022-05-18 10:30	58.3	30.7	1805.0	29.88	43.1	61.3	0.00	323	16	7	38.7
2022-05-18 10:40	58.5	30.5	1718.0	29.88	42.5	61.5	0.00	323	12	7	38.5
2022-05-18 10:50	58.5	30.5	1647.0	29.87	41.0	61.2	0.00	313	14	7	37.3
2022-05-18 11:00	58.6	30.5	1677.0	29.87	40.3	61.3	0.00	313	12	7	37.0
2022-05-18 11:10	58.8	30.5	1738.0	29.87	40.2	61.7	0.00	207	14	7	37.2
2022-05-18 11:20	58.8	30.4	1868.0	29.86	39.2	62.2	0.00	247	14	7	37.1
2022-05-18 11:30	59.2	30.1	2068.0	29.86	38.2	62.8	0.00	134	14	7	36.9
2022-05-18 11:40	59.2	30.1	2126.0	29.87	39.2	63.9	0.00	221	12	6	38.5
2022-05-18 11:50	59.4	30.1	2134.0	29.86	38.5	64.0	0.00	317	12	7	38.2
2022-05-18 12:00	59.5	30.1	1938.0	29.87	36.9	63.9	0.00	296	16	7	37.0
2022-05-18 12:10	59.7	30.1	1711.0	29.86	38.2	64.4	0.00	259	9	2	38.4
2022-05-18 12:20	60.1	30.0	1766.0	29.85	37.6	63.7	0.00	155	11	6	37.3
2022-05-18 12:30	60.3	29.5	1991.0	29.85	35.5	64.0	0.00	231	12	7	36.2
2022-05-18 12:40	60.4	29.5	2131.0	29.85	36.0	64.9	0.00	321	11	7	37.3
2022-05-18 12:50	60.6	29.5	2241.0	29.85	35.1	65.5	0.00	255	12	7	37.2
2022-05-18 13:00	60.6	29.6	2034.0	29.84	35.1	65.1	0.00	214	15	7	36.8
2022-05-18 13:10	61.0	29.5	2237.0	29.84	35.8	65.8	0.00	221	11	7	38.0
2022-05-18 13:20	61.2	29.1	2197.0	29.84	36.2	66.6	0.00	208	12	6	38.9
2022-05-18 13:30	61.3	29.1	2153.0	29.83	35.6	66.2	0.00	200	14	7	38.2
2022-05-18 13:40	61.5	29.1	2160.0	29.84	32.8	67.8	0.00	256	10	4	37.5
2022-05-18 13:50	61.5	29.1	2019.0	29.83	32.8	66.9	0.00	87	12	6	36.7
2022-05-18 14:00	61.7	29.1	1967.0	29.83	33.8	67.8	0.00	67	9	5	38.3
2022-05-18 14:10	61.7	28.8	1920.0	29.82	31.5	68.2	0.00	83	10	4	36.8
2022-05-18 14:20	61.9	28.5	1823.0	29.82	33.3	67.1	0.00	132	12	6	37.2
2022-05-18 14:30	61.9	28.5	1205.0	29.81	31.0	66.7	0.00	73	11	4	35.1
